action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,518088,[],CHEMBL692725,"Inhibition of cellular HMG-CoA reductase in cultures of hepatic cells (HEP G2, a human hepatoma cell line)",B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)c1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)cn1-c1ccccc1.[Na+],,,CHEMBL1124968,J Med Chem,1990.0,"{'bei': '24.81', 'le': '0.46', 'lle': '5.84', 'sei': '13.13'}",CHEMBL162642,,CHEMBL1205894,10.85,0,http://www.openphacts.org/units/Nanomolar,315919,=,1,1,=,,IC50,nM,,0.014,CHEMBL402,Homo sapiens,HMG-CoA reductase,9606,,,IC50,nM,UO_0000065,,0.014
,,518094,[],CHEMBL692725,"Inhibition of cellular HMG-CoA reductase in cultures of hepatic cells (HEP G2, a human hepatoma cell line)",B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)c1c(CC[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)cn1C(C)C.[Na+],Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1124968,J Med Chem,1990.0,,CHEMBL348798,,CHEMBL1207104,,0,http://www.openphacts.org/units/Nanomolar,315914,=,1,1,=,,IC50,nM,,0.002,CHEMBL402,Homo sapiens,HMG-CoA reductase,9606,,,IC50,nM,UO_0000065,,0.002
,,519539,[],CHEMBL692725,"Inhibition of cellular HMG-CoA reductase in cultures of hepatic cells (HEP G2, a human hepatoma cell line)",B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)c1c(CC[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)cn1C1CCCCC1.[Na+],,,CHEMBL1124968,J Med Chem,1990.0,"{'bei': '24.11', 'le': '0.46', 'lle': '5.30', 'sei': '12.99'}",CHEMBL159951,,CHEMBL1205860,10.74,0,http://www.openphacts.org/units/Nanomolar,315911,=,1,1,=,,IC50,nM,,0.018,CHEMBL402,Homo sapiens,HMG-CoA reductase,9606,,,IC50,nM,UO_0000065,,0.018
,,523334,[],CHEMBL692725,"Inhibition of cellular HMG-CoA reductase in cultures of hepatic cells (HEP G2, a human hepatoma cell line)",B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)cn1C(C)C.[Na+],,,CHEMBL1124968,J Med Chem,1990.0,"{'bei': '21.90', 'le': '0.42', 'lle': '4.44', 'sei': '9.94'}",CHEMBL345375,,CHEMBL1207075,8.22,0,http://www.openphacts.org/units/Nanomolar,315906,=,1,1,=,,IC50,nM,,6.0,CHEMBL402,Homo sapiens,HMG-CoA reductase,9606,,,IC50,nM,UO_0000065,,6.0
,,531404,[],CHEMBL692725,"Inhibition of cellular HMG-CoA reductase in cultures of hepatic cells (HEP G2, a human hepatoma cell line)",B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c(C)n1-c1ccccc1.[Na+],,,CHEMBL1124968,J Med Chem,1990.0,"{'bei': '19.60', 'le': '0.37', 'lle': '3.80', 'sei': '10.04'}",CHEMBL159103,,CHEMBL1205856,8.30,0,http://www.openphacts.org/units/Nanomolar,315905,=,1,1,=,,IC50,nM,,5.0,CHEMBL402,Homo sapiens,HMG-CoA reductase,9606,,,IC50,nM,UO_0000065,,5.0
,,538125,[],CHEMBL692725,"Inhibition of cellular HMG-CoA reductase in cultures of hepatic cells (HEP G2, a human hepatoma cell line)",B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1c(/C=C/[C@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)cn1-c1ccccc1.[Na+],,,CHEMBL1124968,J Med Chem,1990.0,"{'bei': '22.18', 'le': '0.41', 'lle': '4.89', 'sei': '10.98'}",CHEMBL2375156,,CHEMBL3040244,9.08,0,http://www.openphacts.org/units/Nanomolar,315904,=,1,1,=,,IC50,nM,,0.83,CHEMBL402,Homo sapiens,HMG-CoA reductase,9606,,,IC50,nM,UO_0000065,,0.83
,,539296,[],CHEMBL692725,"Inhibition of cellular HMG-CoA reductase in cultures of hepatic cells (HEP G2, a human hepatoma cell line)",B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1c(CC[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)cn1C(C)C.[Na+],,,CHEMBL1124968,J Med Chem,1990.0,"{'bei': '25.35', 'le': '0.48', 'lle': '5.87', 'sei': '11.57'}",CHEMBL163277,,CHEMBL1205898,9.57,0,http://www.openphacts.org/units/Nanomolar,315916,=,1,1,=,,IC50,nM,,0.27,CHEMBL402,Homo sapiens,HMG-CoA reductase,9606,,,IC50,nM,UO_0000065,,0.27
,,539300,[],CHEMBL692725,"Inhibition of cellular HMG-CoA reductase in cultures of hepatic cells (HEP G2, a human hepatoma cell line)",B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)c1c(/C=C/[C@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)cn1C1CCCCC1.[Na+],,,CHEMBL1124968,J Med Chem,1990.0,"{'bei': '22.49', 'le': '0.43', 'lle': '4.45', 'sei': '12.06'}",CHEMBL2375155,,CHEMBL3039795,9.97,0,http://www.openphacts.org/units/Nanomolar,315912,=,1,1,=,,IC50,nM,,0.106,CHEMBL402,Homo sapiens,HMG-CoA reductase,9606,,,IC50,nM,UO_0000065,,0.106
,,547274,[],CHEMBL692725,"Inhibition of cellular HMG-CoA reductase in cultures of hepatic cells (HEP G2, a human hepatoma cell line)",B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)c1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)cn1C(C)C.[Na+],,,CHEMBL1124968,J Med Chem,1990.0,"{'bei': '25.53', 'le': '0.49', 'lle': '5.70', 'sei': '12.46'}",CHEMBL160102,,CHEMBL1205862,10.30,0,http://www.openphacts.org/units/Nanomolar,315915,=,1,1,=,,IC50,nM,,0.05,CHEMBL402,Homo sapiens,HMG-CoA reductase,9606,,,IC50,nM,UO_0000065,,0.05
,,550660,[],CHEMBL692725,"Inhibition of cellular HMG-CoA reductase in cultures of hepatic cells (HEP G2, a human hepatoma cell line)",B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1c(CC[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c(C)n1-c1ccccc1.[Na+],,,CHEMBL1124968,J Med Chem,1990.0,"{'bei': '21.73', 'le': '0.41', 'lle': '4.82', 'sei': '11.18'}",CHEMBL161829,,CHEMBL1205883,9.24,0,http://www.openphacts.org/units/Nanomolar,315917,=,1,1,=,,IC50,nM,,0.57,CHEMBL402,Homo sapiens,HMG-CoA reductase,9606,,,IC50,nM,UO_0000065,,0.57
,,553208,[],CHEMBL692725,"Inhibition of cellular HMG-CoA reductase in cultures of hepatic cells (HEP G2, a human hepatoma cell line)",B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)c1c(CCC(O)CC(O)CC(=O)[O-])c(-c2ccc(F)cc2)cn1-c1ccccc1.[Na+],,,CHEMBL1124968,J Med Chem,1990.0,,CHEMBL2110171,,CHEMBL2111310,,0,http://www.openphacts.org/units/Nanomolar,315920,<,1,1,<,,IC50,nM,,0.01,CHEMBL402,Homo sapiens,HMG-CoA reductase,9606,,,IC50,nM,UO_0000065,,0.01
,,828244,[],CHEMBL687160,Inhibition of HMG-coA Reductase enzyme in chinese hamster ovary cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2(C(C)O)C3=CCC4C(C)(C)[C@@H](O)CC[C@]4(C)C3CC[C@]12C,,,CHEMBL1126590,J Med Chem,1993.0,"{'bei': '12.69', 'le': '0.24', 'lle': '-1.96', 'sei': '14.39'}",CHEMBL133834,,CHEMBL133834,5.82,0,http://www.openphacts.org/units/Nanomolar,255243,=,1,1,=,,IC50,nM,,1500.0,CHEMBL402,Homo sapiens,HMG-CoA reductase,9606,,,IC50,uM,UO_0000065,,1.5
,,828245,[],CHEMBL687161,Inhibition of HMG-coA Reductase enzyme in AR45 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2(C(C)O)C3=CCC4C(C)(C)[C@@H](O)CC[C@]4(C)C3CC[C@]12C,,,CHEMBL1126590,J Med Chem,1993.0,,CHEMBL133834,,CHEMBL133834,,0,http://www.openphacts.org/units/Nanomolar,255243,>,1,1,>,,IC50,nM,,20000.0,CHEMBL402,Homo sapiens,HMG-CoA reductase,9606,,,IC50,uM,UO_0000065,,20.0
,,841273,[],CHEMBL687160,Inhibition of HMG-coA Reductase enzyme in chinese hamster ovary cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)[C@@]12CC[C@H]([C@H](C)CCCC(C)C)[C@@]1(C)CCC1C2=CCC2C(C)(C)[C@@H](O)CC[C@]12C,,,CHEMBL1126590,J Med Chem,1993.0,"{'bei': '13.14', 'le': '0.25', 'lle': '-1.98', 'sei': '16.09'}",CHEMBL133434,,CHEMBL133434,6.00,0,http://www.openphacts.org/units/Nanomolar,255242,=,1,1,=,,IC50,nM,,1000.0,CHEMBL402,Homo sapiens,HMG-CoA reductase,9606,,,IC50,uM,UO_0000065,,1.0
,,841274,[],CHEMBL687161,Inhibition of HMG-coA Reductase enzyme in AR45 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)[C@@]12CC[C@H]([C@H](C)CCCC(C)C)[C@@]1(C)CCC1C2=CCC2C(C)(C)[C@@H](O)CC[C@]12C,,,CHEMBL1126590,J Med Chem,1993.0,,CHEMBL133434,,CHEMBL133434,,0,http://www.openphacts.org/units/Nanomolar,255242,>,1,1,>,,IC50,nM,,20000.0,CHEMBL402,Homo sapiens,HMG-CoA reductase,9606,,,IC50,uM,UO_0000065,,20.0
,,849597,[],CHEMBL687160,Inhibition of HMG-coA Reductase enzyme in chinese hamster ovary cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2(C(C)O)C3=CCC4C(C)(C)[C@@H](O)CC[C@]4(C)C3CC[C@]12C,,,CHEMBL1126590,J Med Chem,1993.0,"{'bei': '12.04', 'le': '0.23', 'lle': '-2.26', 'sei': '13.65'}",CHEMBL133834,,CHEMBL133834,5.52,0,http://www.openphacts.org/units/Nanomolar,255241,=,1,1,=,,IC50,nM,,3000.0,CHEMBL402,Homo sapiens,HMG-CoA reductase,9606,,,IC50,uM,UO_0000065,,3.0
,,849598,[],CHEMBL687161,Inhibition of HMG-coA Reductase enzyme in AR45 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2(C(C)O)C3=CCC4C(C)(C)[C@@H](O)CC[C@]4(C)C3CC[C@]12C,,,CHEMBL1126590,J Med Chem,1993.0,,CHEMBL133834,,CHEMBL133834,,0,http://www.openphacts.org/units/Nanomolar,255241,>,1,1,>,,IC50,nM,,20000.0,CHEMBL402,Homo sapiens,HMG-CoA reductase,9606,,,IC50,uM,UO_0000065,,20.0
,,904958,[],CHEMBL692727,Tested for its inhibitory activity against HMG-CoA reductase transcription in HepG2 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(O)CCCCc1cccc(/C=C/[C@]2(C)CC[C@@H](O)CC2)c1,,,CHEMBL1127754,J Med Chem,1994.0,"{'bei': '15.13', 'le': '0.28', 'lle': '-0.12', 'sei': '12.36'}",CHEMBL74667,,CHEMBL74667,5.00,0,http://www.openphacts.org/units/Nanomolar,137072,=,1,1,=,,IC50,nM,,10000.0,CHEMBL402,Homo sapiens,HMG-CoA reductase,9606,,,IC50,uM,UO_0000065,,10.0
,,939369,[],CHEMBL692727,Tested for its inhibitory activity against HMG-CoA reductase transcription in HepG2 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,,,CHEMBL1127754,J Med Chem,1994.0,"{'bei': '16.20', 'le': '0.31', 'lle': '0.02', 'sei': '16.12'}",CHEMBL169046,,CHEMBL169046,6.52,0,http://www.openphacts.org/units/Nanomolar,137076,=,1,1,=,,IC50,nM,,300.0,CHEMBL402,Homo sapiens,HMG-CoA reductase,9606,,,IC50,uM,UO_0000065,,0.3
,,948774,[],CHEMBL692247,Inhibition of the incorporation of sodium [14C]acetate into cholesterol in HEP G2 cells.,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc(C)c(OCC2C[C@@H](O)CC(=O)O2)c(C(Cl)C2CCCCC2)c1,,,CHEMBL1125911,J Med Chem,1991.0,,CHEMBL101824,,CHEMBL101824,5.19,0,http://www.openphacts.org/units/Nanomolar,188216,=,1,1,=,,IC50,nM,,6500.0,CHEMBL402,Homo sapiens,HMG-CoA reductase,9606,,,IC50,nM,UO_0000065,,6500.0
,,950020,[],CHEMBL692247,Inhibition of the incorporation of sodium [14C]acetate into cholesterol in HEP G2 cells.,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)c1c(OCC(O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)nc2ccccc12.[Na+],,,CHEMBL1125911,J Med Chem,1991.0,,CHEMBL101497,,CHEMBL1205470,6.60,0,http://www.openphacts.org/units/Nanomolar,188191,=,1,1,=,,IC50,nM,,250.0,CHEMBL402,Homo sapiens,HMG-CoA reductase,9606,,,IC50,nM,UO_0000065,,250.0
,,951298,[],CHEMBL692247,Inhibition of the incorporation of sodium [14C]acetate into cholesterol in HEP G2 cells.,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)c1cc(-c2ccc(F)cc2)cc(-c2ccc(F)cc2)c1OCC(O)C[C@@H](O)CC(=O)[O-].[Na+],,,CHEMBL1125911,J Med Chem,1991.0,,CHEMBL329307,,CHEMBL1206957,7.26,0,http://www.openphacts.org/units/Nanomolar,188196,=,1,1,=,,IC50,nM,,55.0,CHEMBL402,Homo sapiens,HMG-CoA reductase,9606,,,IC50,nM,UO_0000065,,55.0
,,951396,[],CHEMBL692247,Inhibition of the incorporation of sodium [14C]acetate into cholesterol in HEP G2 cells.,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)c1cc(Sc2ccc(F)cc2)cc(-c2ccc(F)cc2)c1OCC(O)C[C@@H](O)CC(=O)[O-].[Na+],,,CHEMBL1125911,J Med Chem,1991.0,,CHEMBL102168,,CHEMBL1205485,9.30,0,http://www.openphacts.org/units/Nanomolar,188238,=,1,1,=,,IC50,nM,,0.5,CHEMBL402,Homo sapiens,HMG-CoA reductase,9606,,,IC50,nM,UO_0000065,,0.5
,,954140,[],CHEMBL692247,Inhibition of the incorporation of sodium [14C]acetate into cholesterol in HEP G2 cells.,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1c(OCC(O)C[C@@H](O)CC(=O)[O-])c(C(c2ccc(F)cc2)c2ccc(F)cc2)cc2ccccc12.[Na+],,,CHEMBL1125911,J Med Chem,1991.0,,CHEMBL102199,,CHEMBL1205486,4.70,0,http://www.openphacts.org/units/Nanomolar,188239,=,1,1,=,,IC50,nM,,20000.0,CHEMBL402,Homo sapiens,HMG-CoA reductase,9606,,,IC50,nM,UO_0000065,,20000.0
,,955447,[],CHEMBL692247,Inhibition of the incorporation of sodium [14C]acetate into cholesterol in HEP G2 cells.,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)c1cc(-c2ccc(F)cc2)c(OCC2C[C@@H](O)CC(=O)O2)c(C(C)C)c1,,,CHEMBL1125911,J Med Chem,1991.0,,CHEMBL318707,,CHEMBL318707,8.74,0,http://www.openphacts.org/units/Nanomolar,188214,=,1,1,=,,IC50,nM,,1.8,CHEMBL402,Homo sapiens,HMG-CoA reductase,9606,,,IC50,nM,UO_0000065,,1.8
,,960378,[],CHEMBL692247,Inhibition of the incorporation of sodium [14C]acetate into cholesterol in HEP G2 cells.,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)c1cc(SC(C)(C)Sc2cc(-c3ccc(F)cc3)c(OC[C@H](O)C[C@@H](O)CC(=O)[O-])c(C(C)C)c2)cc(-c2ccc(F)cc2)c1OC[C@H](O)C[C@@H](O)CC(=O)[O-].[Na+].[Na+],,,CHEMBL1125911,J Med Chem,1991.0,,CHEMBL321076,,CHEMBL1206882,,0,http://www.openphacts.org/units/Nanomolar,188194,>,1,1,>,,IC50,nM,,1000.0,CHEMBL402,Homo sapiens,HMG-CoA reductase,9606,,,IC50,nM,UO_0000065,,1000.0
