action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,Not Active,12135498,[],CHEMBL2187911,Displacement of thiazene red from tau aggregate,B,,,BAO_0000190,BAO_0000357,single protein format,C(=C/c1cc(/C=C/c2ccc(N3CCOCC3)cc2)ncn1)\c1ccc(N2CCOCC2)cc1,,,CHEMBL2177056,J Med Chem,2012,,CHEMBL2181046,,CHEMBL2181046,,0,,1754410,,1,0,,,IC50,,,,CHEMBL1293224,Homo sapiens,Microtubule-associated protein tau,9606,,,IC50,,,,
,,12135499,[],CHEMBL2187911,Displacement of thiazene red from tau aggregate,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3)ncn2)cc1,,,CHEMBL2177056,J Med Chem,2012,"{'bei': '22.67', 'le': '0.41', 'lle': '3.45', 'sei': '26.03'}",CHEMBL2181045,,CHEMBL2181045,8.40,0,http://www.openphacts.org/units/Nanomolar,1754409,=,1,1,=,,IC50,nM,,4.0,CHEMBL1293224,Homo sapiens,Microtubule-associated protein tau,9606,,,IC50,nM,UO_0000065,,4.0
,Not Determined,12135500,[],CHEMBL2187911,Displacement of thiazene red from tau aggregate,B,,,BAO_0000190,BAO_0000357,single protein format,C(=C/c1cnc(/C=C/c2ccc(N3CCCC3)cc2)cn1)\c1ccc(N2CCCC2)cc1,,,CHEMBL2177056,J Med Chem,2012,,CHEMBL2181044,,CHEMBL2181044,,0,,1754408,,1,0,,,IC50,,,,CHEMBL1293224,Homo sapiens,Microtubule-associated protein tau,9606,,,IC50,,,,
,Not Determined,12135501,[],CHEMBL2187911,Displacement of thiazene red from tau aggregate,B,,,BAO_0000190,BAO_0000357,single protein format,C(=C/c1cnc(/C=C/c2ccc(N3CCCCC3)cc2)cn1)\c1ccc(N2CCCCC2)cc1,,,CHEMBL2177056,J Med Chem,2012,,CHEMBL2181043,,CHEMBL2181043,,0,,1754407,,1,0,,,IC50,,,,CHEMBL1293224,Homo sapiens,Microtubule-associated protein tau,9606,,,IC50,,,,
,,12135502,[],CHEMBL2187911,Displacement of thiazene red from tau aggregate,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN(c2ccc(/C=C/c3cnc(/C=C/c4ccc(N5CCN(C)CC5)cc4)cn3)cc2)CC1,,,CHEMBL2177056,J Med Chem,2012,"{'bei': '15.35', 'le': '0.28', 'lle': '3.06', 'sei': '19.04'}",CHEMBL2181042,,CHEMBL2181042,7.38,0,http://www.openphacts.org/units/Nanomolar,1754406,=,1,1,=,,IC50,nM,,42.0,CHEMBL1293224,Homo sapiens,Microtubule-associated protein tau,9606,,,IC50,nM,UO_0000065,,42.0
,,12135503,[],CHEMBL2187911,Displacement of thiazene red from tau aggregate,B,,,BAO_0000190,BAO_0000357,single protein format,C(=C/c1cnc(/C=C/c2ccc(N3CCOCC3)cc2)cn1)\c1ccc(N2CCOCC2)cc1,,,CHEMBL2177056,J Med Chem,2012,"{'bei': '18.09', 'le': '0.33', 'lle': '3.73', 'sei': '16.21'}",CHEMBL2181041,,CHEMBL2181041,8.22,0,http://www.openphacts.org/units/Nanomolar,1754405,=,1,1,=,,IC50,nM,,6.0,CHEMBL1293224,Homo sapiens,Microtubule-associated protein tau,9606,,,IC50,nM,UO_0000065,,6.0
,Not Active,12135504,[],CHEMBL2187911,Displacement of thiazene red from tau aggregate,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)c1ccc(/C=C/c2cnc(/C=C/c3ccc(C(C)C)cc3)cn2)cc1,,,CHEMBL2177056,J Med Chem,2012,,CHEMBL2181040,,CHEMBL2181040,,0,,1754404,,1,0,,,IC50,,,,CHEMBL1293224,Homo sapiens,Microtubule-associated protein tau,9606,,,IC50,,,,
,,12135505,[],CHEMBL2187911,Displacement of thiazene red from tau aggregate,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(/C=C/c2cnc(/C=C/c3ccc(OC)cc3)cn2)cc1,,,CHEMBL2177056,J Med Chem,2012,"{'bei': '22.90', 'le': '0.41', 'lle': '3.06', 'sei': '17.83'}",CHEMBL2181039,,CHEMBL2181039,7.89,0,http://www.openphacts.org/units/Nanomolar,1754403,=,1,1,=,,IC50,nM,,13.0,CHEMBL1293224,Homo sapiens,Microtubule-associated protein tau,9606,,,IC50,nM,UO_0000065,,13.0
,Not Determined,12135506,[],CHEMBL2187911,Displacement of thiazene red from tau aggregate,B,,,BAO_0000190,BAO_0000357,single protein format,Cn1cccc1/C=C/c1cnc(/C=C/c2cccn2C)cn1,,,CHEMBL2177056,J Med Chem,2012,,CHEMBL2181038,,CHEMBL2181038,,0,,1754402,,1,0,,,IC50,,,,CHEMBL1293224,Homo sapiens,Microtubule-associated protein tau,9606,,,IC50,,,,
,Not Determined,12135507,[],CHEMBL2187911,Displacement of thiazene red from tau aggregate,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)c1ccc(/C=C/c2cnc(/C=C/c3ccc(N(C)C)cc3)cn2)cc1,,,CHEMBL2177056,J Med Chem,2012,,CHEMBL2181037,,CHEMBL2181037,,0,,1754401,,1,0,,,IC50,,,,CHEMBL1293224,Homo sapiens,Microtubule-associated protein tau,9606,,,IC50,,,,
,,12135508,[],CHEMBL2187911,Displacement of thiazene red from tau aggregate,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(/C=C/c2ccc(O)cc2)ccc1/C=C/c1ccc(O)cc1,,,CHEMBL2177056,J Med Chem,2012,"{'bei': '19.19', 'le': '0.35', 'lle': '1.16', 'sei': '13.30'}",CHEMBL2181036,,CHEMBL2181036,6.61,0,http://www.openphacts.org/units/Nanomolar,1754400,=,1,1,=,,IC50,nM,,246.0,CHEMBL1293224,Homo sapiens,Microtubule-associated protein tau,9606,,,IC50,nM,UO_0000065,,246.0
,,12193161,[],CHEMBL2212819,Displacement of thiazine red R from human Tau aggregate expressed in Escherichia coli after 30 mins by fluorimetric analysis,B,,,BAO_0000190,BAO_0000019,assay format,CNc1ccc(-c2ccc3ccccc3n2)cc1,,,CHEMBL2202968,Bioorg Med Chem Lett,2012,,CHEMBL2069534,,CHEMBL2069534,,0,http://www.openphacts.org/units/Nanomolar,1761586,>,1,1,>,,IC50,nM,,10000.0,CHEMBL1293224,Homo sapiens,Microtubule-associated protein tau,9606,,,IC50,nM,UO_0000065,,10000.0
,,12193163,[],CHEMBL2212819,Displacement of thiazine red R from human Tau aggregate expressed in Escherichia coli after 30 mins by fluorimetric analysis,B,,,BAO_0000190,BAO_0000019,assay format,CNc1ccc(-c2nc3ccc(O)cc3s2)cc1,,,CHEMBL2202968,Bioorg Med Chem Lett,2012,"{'bei': '21.41', 'le': '0.42', 'lle': '1.78', 'sei': '12.15'}",CHEMBL93124,PITTSBURGH COMPOUND B,CHEMBL93124,5.49,0,http://www.openphacts.org/units/Nanomolar,1761585,=,1,1,=,,IC50,nM,,3255.0,CHEMBL1293224,Homo sapiens,Microtubule-associated protein tau,9606,,,IC50,nM,UO_0000065,,3255.0
,,12193164,[],CHEMBL2212819,Displacement of thiazine red R from human Tau aggregate expressed in Escherichia coli after 30 mins by fluorimetric analysis,B,,,BAO_0000190,BAO_0000019,assay format,CC(=C(C#N)C#N)c1ccc2cc(N(C)CCF)ccc2c1,,,CHEMBL2202968,Bioorg Med Chem Lett,2012,"{'bei': '19.73', 'le': '0.36', 'lle': '1.72', 'sei': '11.39'}",CHEMBL207649,,CHEMBL207649,5.79,0,http://www.openphacts.org/units/Nanomolar,1761584,=,1,1,=,,IC50,nM,,1635.0,CHEMBL1293224,Homo sapiens,Microtubule-associated protein tau,9606,,,IC50,nM,UO_0000065,,1635.0
,,12193166,[],CHEMBL2212819,Displacement of thiazine red R from human Tau aggregate expressed in Escherichia coli after 30 mins by fluorimetric analysis,B,,,BAO_0000190,BAO_0000019,assay format,COc1cc(/C=C/c2ccc(O)cc2)ccc1/C=C/c1ccc(O)cc1,,,CHEMBL2202968,Bioorg Med Chem Lett,2012,"{'bei': '19.19', 'le': '0.35', 'lle': '1.16', 'sei': '13.30'}",CHEMBL2181036,,CHEMBL2181036,6.61,1,http://www.openphacts.org/units/Nanomolar,1761583,=,1,1,=,,IC50,nM,,246.0,CHEMBL1293224,Homo sapiens,Microtubule-associated protein tau,9606,,,IC50,nM,UO_0000065,,246.0
,,12193172,[],CHEMBL2212819,Displacement of thiazine red R from human Tau aggregate expressed in Escherichia coli after 30 mins by fluorimetric analysis,B,,,BAO_0000190,BAO_0000019,assay format,C[N+]1=C(/C=C/c2ccc(N3CCCC3)cc2)C(C)(C)c2ccccc21.[I-],,,CHEMBL2202968,Bioorg Med Chem Lett,2012,"{'bei': '25.02', 'le': '0.45', 'lle': '3.28', 'sei': '132.68'}",CHEMBL2207756,,CHEMBL2220213,8.29,0,http://www.openphacts.org/units/Nanomolar,1761590,=,1,1,=,,IC50,nM,,5.1,CHEMBL1293224,Homo sapiens,Microtubule-associated protein tau,9606,,,IC50,nM,UO_0000065,,5.1
,,12193173,[],CHEMBL2212819,Displacement of thiazine red R from human Tau aggregate expressed in Escherichia coli after 30 mins by fluorimetric analysis,B,,,BAO_0000190,BAO_0000019,assay format,CCCC[N+]1=C(/C=C/c2ccc(N(CC)CC)cc2)C(C)(C)c2ccccc21.[I-],,,CHEMBL2202968,Bioorg Med Chem Lett,2012,"{'bei': '23.57', 'le': '0.43', 'lle': '2.43', 'sei': '141.61'}",CHEMBL2203332,,CHEMBL2220189,8.85,0,http://www.openphacts.org/units/Nanomolar,1761582,=,1,1,=,,IC50,nM,,1.41,CHEMBL1293224,Homo sapiens,Microtubule-associated protein tau,9606,,,IC50,nM,UO_0000065,,1.41
,,13328392,[],CHEMBL2390669,Inhibition of tau protein aggregation (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,C1=C2\Sc3ccccc3N2CCCCC[n+]2c(sc3ccccc32)/C=C/C=C2\Sc3ccccc3N2CCCCC[n+]2c(sc3ccccc32)/C=C/1,,,CHEMBL2385058,J Med Chem,2013,"{'bei': '9.40', 'le': '0.19', 'lle': '-4.58', 'sei': '49.84'}",CHEMBL1789430,,CHEMBL1789430,7.10,0,http://www.openphacts.org/units/Nanomolar,1897393,=,1,1,=,,IC50,nM,,80.0,CHEMBL1293224,Homo sapiens,Microtubule-associated protein tau,9606,,,IC50,nM,UO_0000065,,80.0
,,13328393,[],CHEMBL2390669,Inhibition of tau protein aggregation (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CCC(/C=C1\Sc2ccc(OC)cc2N1CCO)=C\c1sc2ccc(OC)cc2[n+]1CCO,,,CHEMBL2385058,J Med Chem,2013,"{'bei': '13.22', 'le': '0.27', 'lle': '1.98', 'sei': '9.72'}",CHEMBL1186487,,CHEMBL1186487,6.42,0,http://www.openphacts.org/units/Nanomolar,1897392,=,1,1,=,,IC50,nM,,380.0,CHEMBL1293224,Homo sapiens,Microtubule-associated protein tau,9606,,,IC50,nM,UO_0000065,,380.0
,,13328394,[],CHEMBL2390669,Inhibition of tau protein aggregation (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(C(=O)N/N=C/c2ccc(O)c(O)c2O)cc1,,,CHEMBL2385058,J Med Chem,2013,"{'bei': '21.00', 'le': '0.39', 'lle': '4.13', 'sei': '5.89'}",CHEMBL2386876,,CHEMBL2386876,6.01,0,http://www.openphacts.org/units/Nanomolar,1897380,=,1,1,=,,IC50,nM,,970.0,CHEMBL1293224,Homo sapiens,Microtubule-associated protein tau,9606,,,IC50,nM,UO_0000065,,970.0
,,13328424,[],CHEMBL2390680,Inhibition of tau protein aggregation (unknown origin) by Western blot analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1.[Cl-],,,CHEMBL2385058,J Med Chem,2013,"{'bei': '19.23', 'le': '0.37', 'lle': '2.97', 'sei': '28.57'}",CHEMBL405110,METHYLENE BLUE ANHYDROUS,CHEMBL191083,5.47,0,http://www.openphacts.org/units/Nanomolar,1897399,=,1,1,=,,IC50,nM,,3400.0,CHEMBL1293224,Homo sapiens,Microtubule-associated protein tau,9606,,,IC50,uM,UO_0000065,,3.4
,,13328425,[],CHEMBL2390681,Inhibition of tau protein aggregation (unknown origin) at 5:1 compound to protein concentration by Western blot analysis,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc2nc3ccc(N(C)C)cc3[s+]c2cc1N.[Cl-],,,CHEMBL2385058,J Med Chem,2013,"{'bei': '26.49', 'le': '0.51', 'lle': '3.47', 'sei': '16.99'}",CHEMBL1790006,TOLONIUM CHLORIDE,CHEMBL1622638,7.16,0,http://www.openphacts.org/units/Nanomolar,1897402,=,1,1,=,,IC50,nM,,69.0,CHEMBL1293224,Homo sapiens,Microtubule-associated protein tau,9606,,,IC50,nM,UO_0000065,,69.0
,,13328426,[],CHEMBL2390681,Inhibition of tau protein aggregation (unknown origin) at 5:1 compound to protein concentration by Western blot analysis,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ccc2nc3ccc(N)cc3[s+]c2c1.[Cl-],,,CHEMBL2385058,J Med Chem,2013,"{'bei': '31.37', 'le': '0.61', 'lle': '4.26', 'sei': '11.03'}",CHEMBL593252,,CHEMBL1178210,7.16,0,http://www.openphacts.org/units/Nanomolar,1897401,=,1,1,=,,IC50,nM,,69.0,CHEMBL1293224,Homo sapiens,Microtubule-associated protein tau,9606,,,IC50,nM,UO_0000065,,69.0
,,13328427,[],CHEMBL2390681,Inhibition of tau protein aggregation (unknown origin) at 5:1 compound to protein concentration by Western blot analysis,B,,,BAO_0000190,BAO_0000357,single protein format,C[N+](C)=c1ccc2nc3ccc(N)cc3sc-2c1.[Cl-],,,CHEMBL2385058,J Med Chem,2013,"{'bei': '27.94', 'le': '0.54', 'lle': '5.14', 'sei': '17.08'}",CHEMBL1091115,AZURE A,CHEMBL1199277,7.16,0,http://www.openphacts.org/units/Nanomolar,1897400,=,1,1,=,,IC50,nM,,69.0,CHEMBL1293224,Homo sapiens,Microtubule-associated protein tau,9606,,,IC50,nM,UO_0000065,,69.0
,,13328429,[],CHEMBL2390683,Inhibition of human recombinant brain tau protein (412 amino acid residues) filament assembly expressed in Escherichia coli BL21(DE3) by electron microscopic analysis in presence of heparin,B,,,BAO_0000190,BAO_0000019,assay format,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,,,CHEMBL2385058,J Med Chem,2013,"{'bei': '18.60', 'le': '0.35', 'lle': '4.23', 'sei': '3.91'}",CHEMBL164,MYRICETIN,CHEMBL164,5.92,0,http://www.openphacts.org/units/Nanomolar,1897377,=,1,1,=,,IC50,nM,,1200.0,CHEMBL1293224,Homo sapiens,Microtubule-associated protein tau,9606,,,IC50,uM,UO_0000065,,1.2
,,13328430,[],CHEMBL2390683,Inhibition of human recombinant brain tau protein (412 amino acid residues) filament assembly expressed in Escherichia coli BL21(DE3) by electron microscopic analysis in presence of heparin,B,,,BAO_0000190,BAO_0000019,assay format,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL2385058,J Med Chem,2013,,CHEMBL583912,(-)-EPICATECHIN,CHEMBL583912,,0,http://www.openphacts.org/units/Nanomolar,1897408,>=,1,1,>=,,IC50,nM,,200000.0,CHEMBL1293224,Homo sapiens,Microtubule-associated protein tau,9606,,,IC50,uM,UO_0000065,,200.0
,,13328431,[],CHEMBL2390683,Inhibition of human recombinant brain tau protein (412 amino acid residues) filament assembly expressed in Escherichia coli BL21(DE3) by electron microscopic analysis in presence of heparin,B,,,BAO_0000190,BAO_0000019,assay format,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,,,CHEMBL2385058,J Med Chem,2013,"{'bei': '12.53', 'le': '0.24', 'lle': '3.51', 'sei': '2.91'}",CHEMBL297453,EPIGALOCATECHIN GALLATE,CHEMBL297453,5.75,0,http://www.openphacts.org/units/Nanomolar,1897405,=,1,1,=,,IC50,nM,,1800.0,CHEMBL1293224,Homo sapiens,Microtubule-associated protein tau,9606,,,IC50,uM,UO_0000065,,1.8
,,13328432,[],CHEMBL2390683,Inhibition of human recombinant brain tau protein (412 amino acid residues) filament assembly expressed in Escherichia coli BL21(DE3) by electron microscopic analysis in presence of heparin,B,,,BAO_0000190,BAO_0000019,assay format,C[N+](C)=c1ccc2nc3ccc(N)cc3sc-2c1.[Cl-],,,CHEMBL2385058,J Med Chem,2013,"{'bei': '21.79', 'le': '0.42', 'lle': '3.57', 'sei': '13.32'}",CHEMBL1091115,AZURE A,CHEMBL1199277,5.58,0,http://www.openphacts.org/units/Nanomolar,1897400,=,1,1,=,,IC50,nM,,2600.0,CHEMBL1293224,Homo sapiens,Microtubule-associated protein tau,9606,,,IC50,uM,UO_0000065,,2.6
,,13328433,[],CHEMBL2390683,Inhibition of human recombinant brain tau protein (412 amino acid residues) filament assembly expressed in Escherichia coli BL21(DE3) by electron microscopic analysis in presence of heparin,B,,,BAO_0000190,BAO_0000019,assay format,CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1.[Cl-],,,CHEMBL2385058,J Med Chem,2013,"{'bei': '20.12', 'le': '0.39', 'lle': '3.22', 'sei': '29.89'}",CHEMBL405110,METHYLENE BLUE ANHYDROUS,CHEMBL191083,5.72,0,http://www.openphacts.org/units/Nanomolar,1897399,=,1,1,=,,IC50,nM,,1900.0,CHEMBL1293224,Homo sapiens,Microtubule-associated protein tau,9606,,,IC50,uM,UO_0000065,,1.9
,,14730906,[],CHEMBL3291775,Inhibition of recombinant human microtubule associated protein tau aggregation by Thiazin-red R displacement fluorescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(/C=c2\sc3nc(-c4ccncc4)cn3c2=O)cc(OC)c1O,,,CHEMBL3286307,ACS Med Chem Lett,2014,"{'bei': '21.76', 'le': '0.42', 'lle': '6.21', 'sei': '9.66'}",CHEMBL3286981,,CHEMBL3286981,8.30,0,http://www.openphacts.org/units/Nanomolar,2114219,=,1,1,=,,IC50,nM,,5.0,CHEMBL1293224,Homo sapiens,Microtubule-associated protein tau,9606,,,IC50,nM,UO_0000065,,5.0
,,14730907,[],CHEMBL3291775,Inhibition of recombinant human microtubule associated protein tau aggregation by Thiazin-red R displacement fluorescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(/C=c2\sc3nc(-c4ccc(Cl)cc4)cn3c2=O)cc(OC)c1O,,,CHEMBL3286307,ACS Med Chem Lett,2014,"{'bei': '20.97', 'le': '0.42', 'lle': '5.35', 'sei': '11.91'}",CHEMBL3286982,,CHEMBL3286982,8.70,0,http://www.openphacts.org/units/Nanomolar,2114220,=,1,1,=,,IC50,nM,,2.0,CHEMBL1293224,Homo sapiens,Microtubule-associated protein tau,9606,,,IC50,nM,UO_0000065,,2.0
,,14730908,[],CHEMBL3291775,Inhibition of recombinant human microtubule associated protein tau aggregation by Thiazin-red R displacement fluorescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(/C=c2\sc3nc(-c4ccc(Cl)cc4)cn3c2=O)cc(Cl)c1O,,,CHEMBL3286307,ACS Med Chem Lett,2014,"{'bei': '20.75', 'le': '0.44', 'lle': '4.71', 'sei': '13.63'}",CHEMBL3286983,,CHEMBL3286983,8.70,0,http://www.openphacts.org/units/Nanomolar,2114221,=,1,1,=,,IC50,nM,,2.0,CHEMBL1293224,Homo sapiens,Microtubule-associated protein tau,9606,,,IC50,nM,UO_0000065,,2.0
,,14730909,[],CHEMBL3291775,Inhibition of recombinant human microtubule associated protein tau aggregation by Thiazin-red R displacement fluorescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(/C=c2\sc3nc(-c4ccc(Cl)cc4)cn3c2=O)cc(Br)c1O,,,CHEMBL3286307,ACS Med Chem Lett,2014,"{'bei': '18.76', 'le': '0.44', 'lle': '4.60', 'sei': '13.63'}",CHEMBL3286984,,CHEMBL3286984,8.70,0,http://www.openphacts.org/units/Nanomolar,2114222,=,1,1,=,,IC50,nM,,2.0,CHEMBL1293224,Homo sapiens,Microtubule-associated protein tau,9606,,,IC50,nM,UO_0000065,,2.0
